converted_date,weekly_sales,moving_avg_sales
2012-02-24,242526.7,728178.23
2012-02-24,950154.24,820452.55
2012-02-24,805028.74,896415.15
2012-02-24,313270.45,680560.57
2012-02-24,518696.89,565935.4
2012-02-24,409411.61,599312.39
2012-02-24,1412065.04,691694.55
2012-02-24,919301.81,714549.16
2012-02-24,1224915.66,896878.2
2012-02-24,564304.15,905999.65
2012-02-24,613042.97,946725.93
2012-02-24,315641.8,727441.28
2012-02-24,753060.78,694193.07
2012-03-02,1688420.76,786894.09
2012-03-02,1952555.66,1064544.39
2012-03-02,469752.56,1035886.31
2012-03-02,2206319.9,1414021.93
2012-03-02,359206.21,1335251.02
2012-03-02,1550385.65,1307644
2012-03-02,551058.13,1027344.49
2012-03-02,952264.91,1123846.96
2012-03-02,619498.28,806482.64
2012-03-02,1990371.02,1132715.6
2012-03-02,1438383.44,1110315.16
2012-03-02,1147636.96,1229630.92
2012-03-02,1969742.76,1433126.49
2012-03-02,1926004.99,1694427.83
2012-03-02,541292.64,1404612.16
2012-03-02,464189.09,1209773.29
2012-03-02,856178.47,1151481.59
2012-03-02,1047178.91,966968.82
2012-03-02,1308977.05,843563.23
2012-03-02,2148822.76,1165069.26
2012-03-02,764385.4,1225108.52
2012-03-02,974866.65,1248846.15
2012-03-02,1322852.2,1303980.81
2012-03-02,1213994.39,1284984.28
2012-03-02,643155.89,983850.91
2012-03-02,955641.74,1022102.17
2012-03-02,1509323.09,1128993.46
2012-03-02,1451740.57,1154771.14
2012-03-02,500801.72,1012132.6
2012-03-02,438640.61,971229.55
2012-03-02,1427881.22,1065677.44
2012-03-02,1153332.89,994479.4
2012-03-02,248051.53,753741.59
2012-03-02,990263.7,851633.99
2012-03-02,766571.1,917220.09
2012-03-02,315396.72,694723.19
2012-03-02,525559.17,569168.44
2012-03-02,471115.38,613781.21
2012-03-02,1453047.02,706337.88
2012-03-02,927732.02,738570.06
2012-03-02,1239813.26,923453.37
2012-03-02,585895.34,935520.6
2012-03-02,693249.98,979947.52
2012-03-02,316687.22,752675.56
2012-03-02,782796.01,723688.36
2012-03-09,1675431.16,810811.94
2012-03-09,1937628.26,1081158.53
2012-03-09,445162.05,1031540.94
2012-03-09,2202450.81,1408693.66
2012-03-09,347295.6,1321593.58
2012-03-09,1569304.4,1300368.22
2012-03-09,579166.5,1028675.87
2012-03-09,960115.56,1131666.57
2012-03-09,574955.95,806167.6
2012-03-09,1917483.1,1120205.1
2012-03-09,1413382.76,1089020.77
2012-03-09,1113208.57,1195829.19
2012-03-09,1986445.65,1401095.21
2012-03-09,2020839.31,1690271.88
2012-03-09,545120.67,1415799.39
2012-03-09,495951.66,1232313.17
2012-03-09,860224.98,1181716.45
2012-03-09,1084894.47,1001406.22
2012-03-09,1358816.46,869001.65
2012-03-09,2139265.4,1187830.59
2012-03-09,755084.4,1239657.14
2012-03-09,991127.01,1265837.55
2012-03-09,1292724.9,1307403.63
2012-03-09,1325835.7,1300807.48
2012-03-09,643711.53,1001696.71
2012-03-09,1028569.01,1056393.63
2012-03-09,1607343.41,1179636.91
2012-03-09,1680764.06,1257244.74
2012-03-09,504750.35,1093027.67
2012-03-09,446617.89,1053608.94
2012-03-09,1439034.86,1135702.11
2012-03-09,1124537.97,1039141.03
2012-03-09,287346.29,760457.47
2012-03-09,976393.43,854786.09
2012-03-09,796351.35,924732.78
2012-03-09,318674.93,700660.79
2012-03-09,535937.25,582940.65
2012-03-09,452792.53,616029.9
2012-03-09,1470764.35,714904.08
2012-03-09,954233.87,746480.59
2012-03-09,1243814.77,931508.55
2012-03-09,659816.15,956284.33
2012-03-09,636677.67,993061.36
2012-03-09,303438.24,759596.14
2012-03-09,776968.87,724143.14
2012-03-16,1677472.78,810874.74
2012-03-16,1976082.13,1074127.94
2012-03-16,411775.8,1029147.56
2012-03-16,2214967.44,1411453.4
2012-03-16,339392.54,1323938.14
2012-03-16,1748010.29,1338045.64
2012-03-16,669205.73,1076670.36
2012-03-16,921178.39,1178550.88
2012-03-16,550373.57,845632.1
2012-03-16,1930814.66,1163916.53
2012-03-16,1441884.28,1102691.33
2012-03-16,1088498.52,1186549.88
2012-03-16,2025582.62,1407430.73
2012-03-16,1941040.5,1685564.12
2012-03-16,570611.23,1413523.43
2012-03-16,520850.71,1229316.72
2012-03-16,853136.46,1182244.3
2012-03-16,1022018.43,981531.47
2012-03-16,1312849.1,855893.19
2012-03-16,2064991.71,1154769.28
2012-03-16,767338.32,1204066.8
2012-03-16,966780.01,1226795.51
2012-03-16,1258364.31,1274064.69
2012-03-16,1239299.12,1259354.69
2012-03-16,638204.27,973997.21
2012-03-16,919503.4,1004430.22
2012-03-16,1635984.07,1138271.03
2012-03-16,1337875.49,1154173.27
2012-03-16,489293.72,1004172.19
2012-03-16,413617.45,959254.83
2012-03-16,1481728.13,1071699.77
2012-03-16,1138101.18,972123.19
2012-03-16,278067.73,760161.64
2012-03-16,999298.43,862162.58
2012-03-16,793045.82,938048.26
2012-03-16,335345.82,708771.8
2012-03-16,484588.34,578069.23
2012-03-16,428465.11,608148.7
2012-03-16,1522421.07,712773.23
2012-03-16,891154.18,732394.9
2012-03-16,1201511.62,905628.06
2012-03-16,618767.26,932463.85
2012-03-16,661707.02,979112.23
2012-03-16,331965.95,741021.21
2012-03-16,788340.23,720458.42
2012-03-23,1511068.07,782369.71
2012-03-23,1790439.16,1016704.09
2012-03-23,413907.25,967144.13
2012-03-23,2091592.54,1319069.45
2012-03-23,321299.99,1225661.4
2012-03-23,1495143.62,1222476.51
2012-03-23,615997.29,987588.14
2012-03-23,874223.25,1079651.34
2012-03-23,550791.32,771491.09
2012-03-23,1837457.69,1074722.63
2012-03-23,1300593.61,1035812.63
2012-03-23,1045419.87,1121697.15
2012-03-23,1904421.74,1327736.85
2012-03-23,1893447.71,1596268.12
2012-03-23,565481.88,1341872.96
2012-03-23,493503.89,1180455.02
2012-03-23,851762.28,1141723.5
2012-03-23,1031139.3,967067.01
2012-03-23,1342254.55,856828.38
2012-03-23,1992436.96,1142219.4
2012-03-23,729759.97,1189470.61
2012-03-23,992774.4,1217673.04
2012-03-23,1288154.1,1269076
2012-03-23,1221723.94,1244969.87
2012-03-23,672831.78,981048.84
2012-03-23,874790.68,1010054.98
2012-03-23,1620839.34,1135667.97
2012-03-23,1216059.41,1121249.03
2012-03-23,517408.48,980385.94
2012-03-23,430222.97,931864.18
2012-03-23,1365824.97,1030071.03
2012-03-23,1146632.46,935229.66
2012-03-23,246970.97,741411.97
2012-03-23,945143.33,826958.94
2012-03-23,760671.1,893048.57
2012-03-23,317872.51,683458.07
2012-03-23,520887.23,558309.03
2012-03-23,412456.48,591406.13
2012-03-23,1469593.37,696296.14
2012-03-23,844490.86,713060.09
2012-03-23,1215354.38,892556.46
2012-03-23,561226.38,900624.29
2012-03-23,610940.94,940321.19
2012-03-23,296947.06,705791.92
2012-03-23,791835.37,695260.83
2012-03-30,1649604.63,782110.88
2012-03-30,1857480.84,1041361.77
2012-03-30,407488.84,1000671.35
2012-03-30,2089381.77,1359158.29
2012-03-30,331318.73,1267054.96
2012-03-30,1508933.26,1238920.69
2012-03-30,583322.2,984088.96
2012-03-30,905935.29,1083778.25
2012-03-30,574985.37,780898.97
2012-03-30,1815760.42,1077787.31
2012-03-30,1300104.03,1036021.46
2012-03-30,1025382.22,1124433.47
2012-03-30,1948982.7,1333042.95
2012-03-30,1905033.01,1599052.48
2012-03-30,557547.25,1347409.84
2012-03-30,485095.41,1184408.12
2012-03-30,872469.03,1153825.48
2012-03-30,1009121.2,965853.18
2012-03-30,1327139.35,850274.45
2012-03-30,2074721.74,1153709.35
2012-03-30,724798.76,1201650.02
2012-03-30,965769.93,1220310.2
2012-03-30,1261964.96,1270878.95
2012-03-30,1230106.13,1251472.3
2012-03-30,684348.92,973397.74
2012-03-30,922018.43,1012841.67
2012-03-30,1615494.14,1142786.52
2012-03-30,1209524.11,1132298.35
2012-03-30,504566.28,987190.38
2012-03-30,449603.91,940241.37
2012-03-30,1318854.22,1019608.53
2012-03-30,1108686.87,918247.08
2012-03-30,251327.67,726607.79
2012-03-30,938861.77,813466.89
2012-03-30,744525.69,872451.24
2012-03-30,304144.9,669509.38
2012-03-30,533734.94,554518.99
2012-03-30,408679.36,585989.33
2012-03-30,1499727.02,698162.38
2012-03-30,871945.64,723646.37
2012-03-30,1239423.19,910702.03
2012-03-30,544408.14,912836.67
2012-03-30,623258.4,955752.48
2012-03-30,310027.29,717812.53
2012-03-30,777254.06,698874.22
2012-04-06,1899676.88,830924.95
2012-04-06,2129035.91,1147850.51
2012-04-06,503232.13,1123845.25
2012-04-06,2470206.13,1555881.02
2012-04-06,402985.7,1481027.35
2012-04-06,1840131.19,1469118.21
2012-04-06,621425.98,1167596.23
2012-04-06,1046816.59,1276313.12
2012-04-06,677885.99,917849.09
2012-04-06,2163384.17,1269928.78
2012-04-06,1596325.01,1221167.55
2012-04-06,1128765.71,1322635.49
2012-04-06,2271614.76,1567595.13
2012-04-06,2376022.26,1907222.38
2012-04-06,659950.36,1606535.62
2012-04-06,502662.07,1387803.03
2012-04-06,986922.62,1359434.41
2012-04-06,1200815.3,1145274.52
2012-04-06,1631737.68,996417.61
2012-04-06,2565259.92,1377479.52
2012-04-06,761956.58,1429338.42
2012-04-06,1197489.66,1471451.83
2012-04-06,1604605.69,1552209.91
2012-04-06,1524734.29,1530809.23
2012-04-06,791356.9,1176028.62
2012-04-06,1116829.23,1247003.15
2012-04-06,1899013.34,1387307.89
2012-04-06,1559592.79,1378305.31
2012-04-06,633826.55,1200123.76
2012-04-06,461511.92,1134154.77
2012-04-06,1496169.81,1210022.88
2012-04-06,1270577.01,1084335.62
2012-04-06,275911.97,827599.45
2012-04-06,1091020.37,919038.22
2012-04-06,860293.46,998794.52
2012-04-06,331026.11,765765.78
2012-04-06,564848.78,624620.14
2012-04-06,499267.66,669291.28
2012-04-06,1764847.94,804056.79
2012-04-06,1132064.23,858410.94
2012-04-06,1460234.31,1084252.58
2012-04-06,652312.11,1101745.25
2012-04-06,658468.27,1133585.37
2012-04-06,320021.1,844620
2012-04-06,899479.43,798103.04
2012-04-13,1621031.7,830262.52
2012-04-13,1935869.1,1086973.92
2012-04-13,420789.74,1039438.21
2012-04-13,2105301.39,1396494.27
2012-04-13,351832.03,1286964.79
2012-04-13,1616394.45,1286037.34
2012-04-13,517420.23,1002347.57
2012-04-13,909989.45,1100187.51
2012-04-13,578539.86,794835.2
2012-04-13,1974687.51,1119406.3
2012-04-13,1472752.01,1090677.81
2012-04-13,1083811.19,1203956
2012-04-13,2057637.86,1433485.69
2012-04-13,1912909.69,1700359.65
2012-04-13,558585.13,1417139.18
2012-04-13,450756.71,1212740.12
2012-04-13,877055.32,1171388.94
2012-04-13,998443.5,959550.07
2012-04-13,1365098.46,849987.82
2012-04-13,2045396.06,1147350.01
2012-04-13,769319.04,1211062.48
2012-04-13,939118.24,1223475.06
2012-04-13,1231752.54,1270136.87
2012-04-13,1285783.87,1254273.95
2012-04-13,658691.56,976933.05
2012-04-13,889670.29,1001003.3
2012-04-13,1650405.21,1143260.69
2012-04-13,1290684.95,1155047.18
2012-04-13,520493.83,1001989.17
2012-04-13,428784.7,956007.8
2012-04-13,1407842.91,1059642.32
2012-04-13,1171834.47,963928.17
2012-04-13,312698.67,768330.92
2012-04-13,987353.65,861702.88
2012-04-13,788633.42,933672.62
2012-04-13,339407.94,719985.63
2012-04-13,506973.17,587013.37
2012-04-13,435790.74,611631.78
2012-04-13,1580732.73,730307.6
2012-04-13,857811.17,744143.15
2012-04-13,1323004.73,940862.51
2012-04-13,639123.45,967292.56
2012-04-13,665687.92,1013272
2012-04-13,311390.22,759403.5
2012-04-13,781970.6,744235.38
2012-04-20,1521577.87,783950.01
2012-04-20,1847344.45,1025594.21
2012-04-20,434822.13,979421.05
2012-04-20,2144336.89,1346010.39
2012-04-20,330063.06,1255628.88
2012-04-20,1456073.24,1242527.95
2012-04-20,457340.06,964527.08
2012-04-20,872288.46,1052020.34
2012-04-20,542819.03,731716.77
2012-04-20,1777166.53,1021137.46
2012-04-20,1315356.99,992994.21
2012-04-20,1006486.96,1102823.59
2012-04-20,1955689.12,1319503.73
2012-04-20,1875686.44,1586077.21
2012-04-20,534780.57,1337600.02
2012-04-20,436221.26,1161772.87
2012-04-20,1119979.98,1184471.47
2012-04-20,1025813.8,998496.41
2012-04-20,1255087.26,874376.57
2012-04-20,1884427.84,1144306.03
2012-04-20,734858.91,1204033.56
2012-04-20,1000342.87,1180106.14
2012-04-20,1287899.41,1232523.26
2012-04-20,1208654.4,1223236.69
2012-04-20,661566.48,978664.41
2012-04-20,923600.02,1016412.64
2012-04-20,1639999.47,1144343.96
2012-04-20,1180797.2,1122923.51
2012-04-20,525200.59,986232.75
2012-04-20,462909.41,946501.34
2012-04-20,1407036.59,1043188.65
2012-04-20,1121405.91,939469.94
2012-04-20,261837.2,755677.94
2012-04-20,977628.78,846163.58
2012-04-20,794660.24,912513.74
2012-04-20,323915.32,695889.49
2012-04-20,523483.19,576304.95
2012-04-20,401615.8,604260.67
2012-04-20,1433391.04,695413.12
2012-04-20,896979.93,715877.06
2012-04-20,1220815.33,895257.06
2012-04-20,552529.23,901066.27
2012-04-20,638144.98,948372.1
2012-04-20,323233.8,726340.65
2012-04-20,776661.74,702277.02
2012-04-27,1468928.37,751899.62
2012-04-27,1764133.09,994220.4
2012-04-27,394616.11,945514.62
2012-04-27,2064065.66,1293680.99
2012-04-27,324839.74,1203316.59
2012-04-27,1456221.1,1200775.14
2012-04-27,467827.75,941514.07
2012-04-27,879448.25,1038480.5
2012-04-27,550414.99,735750.37
2012-04-27,1712987.56,1013379.93
2012-04-27,1236238.29,969383.37
2012-04-27,1004252.38,1076668.29
2012-04-27,1970121.65,1294802.97
2012-04-27,1784029.95,1541525.97
2012-04-27,527402.62,1304408.98
2012-04-27,398445.15,1136850.35
2012-04-27,925916.65,1121183.2
2012-04-27,961186.23,919396.12
2012-04-27,1285897.24,819769.58
2012-04-27,1886503.93,1091589.84
2012-04-27,674829.58,1146866.73
2012-04-27,922539.94,1146191.38
2012-04-27,1277758.76,1209505.89
2012-04-27,1194334.65,1191193.37
2012-04-27,655157.32,944924.05
2012-04-27,911969,992351.93
2012-04-27,1565498.84,1120943.71
2012-04-27,1170456.16,1099483.19
2012-04-27,497250.22,960066.31
2012-04-27,433744.83,915783.81
2012-04-27,1311352.25,995660.46
2012-04-27,1126962.44,907953.18
2012-04-27,249798.75,723821.7
2012-04-27,940299.87,812431.63
2012-04-27,721212.45,869925.15
2012-04-27,308389.82,669332.67
2012-04-27,528807.45,549701.67
2012-04-27,419964.77,583734.87
2012-04-27,1456997.2,687074.34
2012-04-27,875372.91,717906.43
2012-04-27,1248950.65,906018.6
2012-04-27,526625.49,905582.2
2012-04-27,593138.59,940216.97
2012-04-27,330338.36,714885.2
2012-04-27,711571.88,682124.99
2012-05-04,1684519.99,769238.86
2012-05-04,1923957.09,1048705.18
2012-05-04,439913.57,1018060.18
2012-05-04,2196968.33,1391386.17
2012-05-04,360932.69,1321258.33
2012-05-04,1543461.12,1293046.56
2012-05-04,465198.89,1001294.92
2012-05-04,937232.09,1100758.62
2012-05-04,586289.08,778622.77
2012-05-04,1821364.42,1070709.12
2012-05-04,1370251.22,1036067.14
2012-05-04,1073433.69,1157714.1
2012-05-04,1995994.51,1369466.58
2012-05-04,1949354.29,1642079.63
2012-05-04,577868.38,1393380.42
2012-05-04,426959.62,1204722.1
2012-05-04,930121.14,1176059.59
2012-05-04,1050027.89,986866.26
2012-05-04,1405007.44,877996.89
2012-05-04,2163510.89,1195125.4
2012-05-04,697645.32,1249262.54
2012-05-04,1005083.31,1264254.97
2012-05-04,1317379.68,1317725.33
2012-05-04,1306551.71,1298034.18
2012-05-04,696421.72,1004616.35
2012-05-04,946573.29,1054401.94
2012-05-04,1669388.45,1187262.97
2012-05-04,1450628.85,1213912.8
2012-05-04,504963.84,1053595.23
2012-05-04,454477.54,1005206.39
2012-05-04,1391257.28,1094143.19
2012-05-04,1187384.53,997742.41
2012-05-04,270497.51,761716.14
2012-05-04,991104.4,858944.25
2012-05-04,772036.6,922456.06
2012-05-04,312467.52,706698.11
2012-05-04,535311.64,576283.53
2012-05-04,491755.69,620535.17
2012-05-04,1512227.34,724759.76
2012-05-04,993311.59,769014.76
2012-05-04,1359770.73,978475.4
2012-05-04,609274.89,993268.05
2012-05-04,637964.2,1022509.75
2012-05-04,326053.28,785274.94
2012-05-04,782300.68,743072.76
2012-05-11,1611096.05,793337.82
2012-05-11,1917520.99,1054987.04
2012-05-11,431985.36,1013791.27
2012-05-11,2127661.17,1374112.85
2012-05-11,333870.52,1284426.82
2012-05-11,1517075.67,1265622.74
2012-05-11,460397.41,974198.03
2012-05-11,920128.89,1071826.73
2012-05-11,592572.3,764808.96
2012-05-11,1792345.3,1056503.91
2012-05-11,1300147.07,1013118.19
2012-05-11,1041995.22,1129437.76
2012-05-11,2080764.17,1361564.81
2012-05-11,1987531.05,1640556.56
2012-05-11,579539.95,1397995.49
2012-05-11,479855,1233937.08
2012-05-11,944100.3,1214358.09
2012-05-11,1060433.1,1010291.88
2012-05-11,1442873.22,901360.31
2012-05-11,2168097.11,1219071.75
2012-05-11,649945.54,1253089.85
2012-05-11,997868.63,1263843.52
2012-05-11,1321914.34,1316139.77
2012-05-11,1355391.79,1298643.48
2012-05-11,739866.16,1012997.29
2012-05-11,1062548.73,1095517.93
2012-05-11,1674306.31,1230805.47
2012-05-11,1264575.18,1219337.63
2012-05-11,529707.87,1054200.85
2012-05-11,436070.45,993441.71
2012-05-11,1392938.06,1059519.57
2012-05-11,1187051.07,962068.53
2012-05-11,295841.84,768321.86
2012-05-11,949625.52,852305.39
2012-05-11,802383.63,925568.02
2012-05-11,330518.34,713084.08
2012-05-11,527983.04,581270.47
2012-05-11,429914.6,608085.03
2012-05-11,1470792.41,712318.4
2012-05-11,967729.35,745387.55
2012-05-11,1353285.1,949940.9
2012-05-11,643603.69,973065.03
2012-05-11,640159.04,1015113.92
2012-05-11,341381.08,789231.65
2012-05-11,770487.37,749783.26
2012-05-18,1595901.87,798306.61
2012-05-18,2000940.67,1069774.01
2012-05-18,418112.76,1025364.75
2012-05-18,2207214.81,1398531.5
2012-05-18,336189.66,1311671.95
2012-05-18,1513635.64,1295218.71
2012-05-18,468428.3,988716.23
2012-05-18,913922.01,1087878.08
2012-05-18,571463.93,760727.91
2012-05-18,1795152.73,1052520.52
2012-05-18,1352442.31,1020281.86
2012-05-18,1020486.05,1130693.41
2012-05-18,2131900.55,1374289.11
2012-05-18,1932233.17,1646442.96
2012-05-18,600050.98,1407422.61
2012-05-18,493506.47,1235635.44
2012-05-18,968816.33,1225301.5
2012-05-18,1047444.59,1008410.31
2012-05-18,1366937.1,895351.09
2012-05-18,2039222.26,1183185.35
2012-05-18,700554.16,1224594.89
2012-05-18,986612.02,1228154.03
2012-05-18,1332952.47,1285255.6
2012-05-18,1298809.8,1271630.14
2012-05-18,717207.19,1007227.13
2012-05-18,978082.84,1062732.86
2012-05-18,1707158.82,1206842.22
2012-05-18,1213310.45,1182913.82
2012-05-18,543706.04,1031893.07
2012-05-18,460945.14,980640.66
2012-05-18,1441473.82,1073318.85
2012-05-18,1177539.71,967395.03
2012-05-18,276899.95,780112.93
2012-05-18,998672.85,871106.29
2012-05-18,819196.68,942756.6
2012-05-18,324801.13,719422.06
2012-05-18,534847.96,590883.71
2012-05-18,412314.71,617966.67
2012-05-18,1522978.54,722827.8
2012-05-18,896295.41,738247.55
2012-05-18,1331514.44,939590.21
2012-05-18,590636.38,950747.9
2012-05-18,648541.81,997993.32
2012-05-18,334042.43,760206.09
2012-05-18,800842.28,741115.47
2012-05-25,1555444.55,785901.49
2012-05-25,1912791.09,1050332.43
2012-05-25,413701.29,1003364.33
2012-05-25,2154137.67,1367383.38
2012-05-25,341994.48,1275613.82
2012-05-25,1603793.42,1285283.59
2012-05-25,532739.77,1009273.33
2012-05-25,895157.44,1105564.56
2012-05-25,547226,784182.22
2012-05-25,1830939.1,1081971.15
2012-05-25,1297335.87,1020679.64
2012-05-25,991514.21,1112434.52
2012-05-25,2043349.41,1342072.92
2012-05-25,2030869.61,1638801.64
2012-05-25,693780.42,1411369.9
2012-05-25,518045.09,1255511.75
2012-05-25,984881.59,1254185.22
2012-05-25,1088446.58,1063204.66
2012-05-25,1485540.28,954138.79
2012-05-25,2114989,1238380.51
2012-05-25,722891.24,1279349.74
2012-05-25,1047297.38,1291832.9
2012-05-25,1552934.64,1384730.51
2012-05-25,1407897.57,1369201.97
2012-05-25,783371.02,1102878.37
2012-05-25,1067310.74,1171762.27
2012-05-25,1818906.73,1326084.14
2012-05-25,1151214.41,1245740.09
2012-05-25,549665.67,1074093.71
2012-05-25,449355.91,1007290.69
2012-05-25,1397094.26,1073247.4
2012-05-25,1232784.22,956022.89
2012-05-25,261851.74,778150.36
2012-05-25,1015737.61,871364.75
2012-05-25,822167.17,945927
2012-05-25,306098.17,727727.78
2012-05-25,540625.79,589296.1
2012-05-25,422810.12,621487.77
2012-05-25,1596036.66,737547.58
2012-05-25,991054.49,771325.05
2012-05-25,1424500.47,995005.51
2012-05-25,535764.58,994033.26
2012-05-25,597406.39,1028952.52
2012-05-25,343268.29,778398.84
2012-05-25,817741.17,743736.18
2012-06-01,1624477.58,783731.6
2012-06-01,1910092.37,1058597.16
2012-06-01,432268.53,1025569.59
2012-06-01,2179360.94,1392788.12
2012-06-01,359867.8,1301213.44
2012-06-01,1681121.38,1312542.2
2012-06-01,598495.02,1050222.73
2012-06-01,921161.2,1148001.27
2012-06-01,583648.59,828858.8
2012-06-01,1767471.48,1110379.53
2012-06-01,1361595.33,1046474.32
2012-06-01,981345.2,1123044.36
2012-06-01,2035431.39,1345898.4
2012-06-01,2049485.49,1639065.78
2012-06-01,663971.26,1418365.73
2012-06-01,532311.93,1252509.05
2012-06-01,938914.28,1244022.87
2012-06-01,1118313.7,1060599.33
2012-06-01,1450733.29,940848.89
2012-06-01,2143126.59,1236679.96
2012-06-01,695439.83,1269305.54
2012-06-01,1102857.37,1302094.16
2012-06-01,1476144.34,1373660.28
2012-06-01,1467722.19,1377058.06
2012-06-01,694765.95,1087385.94
2012-06-01,1015853.03,1151468.58
2012-06-01,1900638.6,1311024.82
2012-06-01,1245480.95,1264892.14
2012-06-01,576252.35,1086598.18
2012-06-01,427021.18,1033049.22
2012-06-01,1404516.29,1110781.87
2012-06-01,1157557.79,962165.71
2012-06-01,261131.09,765295.74
2012-06-01,977062.44,845457.76
2012-06-01,932195.52,946492.63
2012-06-01,306005.53,726790.47
2012-06-01,531811.85,601641.29
2012-06-01,435579.7,636531.01
2012-06-01,1640476.77,769213.87
2012-06-01,1037464.27,790267.62
2012-06-01,1374891.36,1004044.79
2012-06-01,521953.78,1002073.18
2012-06-01,605078.62,1035972.96
2012-06-01,323410.94,772559.79
2012-06-01,837144.63,732495.87
2012-06-08,1697230.96,796963.79
2012-06-08,2010216.49,1094616.33
2012-06-08,446336.8,1062867.96
2012-06-08,2245257.18,1447237.21
2012-06-08,341704.59,1348149.2
2012-06-08,1696619.52,1348026.92
2012-06-08,642963.75,1074576.37
2012-06-08,928820,1171073.01
2012-06-08,582525.42,838526.66
2012-06-08,1840491.41,1138284.02
2012-06-08,1414343.53,1081828.82
2012-06-08,1086231.47,1170482.37
2012-06-08,2182437.9,1421205.95
2012-06-08,2099615.88,1724624.04
2012-06-08,611390.67,1478803.89
2012-06-08,603618.89,1316658.96
2012-06-08,987990.24,1297010.72
2012-06-08,1110479.94,1082619.12
2012-06-08,1390122.11,940720.37
2012-06-08,2231962.13,1264834.66
2012-06-08,707895.72,1285690.03
2012-06-08,1061134.37,1300318.85
2012-06-08,1568048.54,1391832.57
2012-06-08,1406313.13,1395070.78
2012-06-08,730254.19,1094729.19
2012-06-08,1106176.83,1174385.41
2012-06-08,1764756.31,1315109.8
2012-06-08,1440687.69,1289637.63
2012-06-08,554093.15,1119193.63
2012-06-08,437222.94,1060587.38
2012-06-08,1443285.79,1128009.18
2012-06-08,1246322.44,1024322.4
2012-06-08,286082.76,793401.42
2012-06-08,999511.29,882485.04
2012-06-08,873415.01,969723.46
2012-06-08,338273.38,748720.98
2012-06-08,528940.78,605244.64
2012-06-08,448110.25,637650.14
2012-06-08,1623442.24,762436.33
2012-06-08,1079386.88,803630.71
2012-06-08,1436383.84,1023252.8
2012-06-08,642671.48,1045998.94
2012-06-08,643032.51,1084983.39
2012-06-08,340238.38,828342.62
2012-06-08,795133,771491.84
2012-06-15,1630607,810336.47
2012-06-15,1962924.3,1074387.04
2012-06-15,442074.79,1034195.49
2012-06-15,2234190.93,1412986
2012-06-15,327383.64,1319436.13
2012-06-15,1642247.48,1321764.23
2012-06-15,666942.02,1062567.77
2012-06-15,916918.7,1157536.55
2012-06-15,564606.1,823619.59
2012-06-15,1811562.88,1120455.44
2012-06-15,1417875.42,1075581.02
2012-06-15,1019555.51,1146103.72
2012-06-15,2152229.11,1393165.8
2012-06-15,1905733.68,1661391.32
2012-06-15,636737.65,1426426.27
2012-06-15,570045.79,1256860.35
2012-06-15,964169.67,1245783.18
2012-06-15,1057425.83,1026822.52
2012-06-15,1440263.15,933728.42
2012-06-15,2165160.29,1239412.95
2012-06-15,727049.04,1270813.6
2012-06-15,1061219.19,1290223.5
2012-06-15,1543667.68,1387471.87
2012-06-15,1364445.98,1372308.44
2012-06-15,753860.89,1090048.56
2012-06-15,1029248.22,1150488.39
2012-06-15,1773500.56,1292944.67
2012-06-15,1229760.97,1230163.32
2012-06-15,552338.76,1067741.88
2012-06-15,438523.24,1004674.35
2012-06-15,1431003.43,1085025.39
2012-06-15,1234759.54,977277.19
2012-06-15,290444.31,789413.86
2012-06-15,982345.51,875415.21
2012-06-15,848289.41,957368.44
2012-06-15,333146.88,737797.13
2012-06-15,508573.16,592559.85
2012-06-15,430222.07,620515.41
2012-06-15,1587499.82,741546.27
2012-06-15,977950.28,767478.44
2012-06-15,1384584.59,977765.98
2012-06-15,606309.13,997313.18
2012-06-15,634815.1,1038231.78
2012-06-15,338400.82,788411.98
2012-06-15,821498.18,757121.56
2012-06-22,1527845.81,785773.81
2012-06-22,1887733.21,1042058.62
2012-06-22,419497.95,998995.19
2012-06-22,2197299.65,1370774.96
2012-06-22,325041.68,1271483.66
2012-06-22,1618272.25,1289568.95
2012-06-22,687344.68,1049491.24
2012-06-22,899449.65,1145481.58
2012-06-22,562173.12,818456.28
2012-06-22,1755334.18,1104514.78
2012-06-22,1355680.3,1051996.39
2012-06-22,981386.25,1110804.7
2012-06-22,2094373,1349789.37
2012-06-22,1660228.88,1569400.52
2012-06-22,687085.6,1355750.81
2012-06-22,581745.72,1200963.89
2012-06-22,981210.57,1200928.75
2012-06-22,1080357.89,998125.73
2012-06-22,1468350.36,959750.03
2012-06-22,2060588.69,1234450.65
2012-06-22,735870,1265275.5
2012-06-22,1112449.3,1291523.25
2012-06-22,1522042.57,1379860.18
2012-06-22,1434709.63,1373132.04
2012-06-22,721601.9,1105334.68
2012-06-22,1056282.91,1169417.26
2012-06-22,1837884.79,1314504.36
2012-06-22,1180671.55,1246230.16
2012-06-22,581854.5,1075659.13
2012-06-22,428554.63,1017049.68
2012-06-22,1394065.76,1084606.25
2012-06-22,1196880.11,956405.31
2012-06-22,261666.29,772604.26
2012-06-22,1000285.1,856290.38
2012-06-22,911696,952918.65
2012-06-22,306411.01,735387.7
2012-06-22,484032.75,592818.23
2012-06-22,405938.35,621672.64
2012-06-22,1532316.79,728078.98
2012-06-22,1033552.18,752450.22
2012-06-22,1386407.17,968449.45
2012-06-22,540031.29,979649.16
2012-06-22,613270.79,1021115.64
